trial_id,seed,agent,hazard_mode,reliability,global_step,choice,greedy_action,corridor_selected,unresolved,start_action_gap,target_epsilon,target_oracle_gap,absolute_gap_error,exact_deployment_regret
recoverable_risky_corridor-expected_sarsa-s1-901337f14800,1,expected_sarsa,recoverable,0.88,100000,corridor,1,1,False,0.116597178633,0.1,0.109429583006,0.00716759562652,0.0135504560955
recoverable_risky_corridor-expected_sarsa-s1-b169117bd391,1,expected_sarsa,recoverable,0.85,100000,corridor,1,1,False,0.0929234941923,0.1,0.00729888184311,0.0856246123492,0.150740658901
recoverable_risky_corridor-expected_sarsa-s1-b183f37472c4,1,expected_sarsa,recoverable,0.845,100000,shelter,2,0,False,-0.0292240499193,0.1,-0.00906807797656,0.0201559719427,0.165480253593
recoverable_risky_corridor-expected_sarsa-s1-b45fbd851b9d,1,expected_sarsa,recoverable,0.8,100000,shelter,2,0,False,-0.0670714791557,0.1,-0.146798251667,0.0797267725114,0.0169710613424
recoverable_risky_corridor-expected_sarsa-s1-c3e5168b6c54,1,expected_sarsa,recoverable,0.78,100000,shelter,2,0,False,-0.14354839152,0.1,-0.196011253092,0.0524628615719,0.00388731762963
recoverable_risky_corridor-expected_sarsa-s1-c402c0afb210,1,expected_sarsa,recoverable,0.81,100000,shelter,2,0,False,-0.0596594692277,0.1,-0.118235099096,0.0585756298685,0.0165457539536
recoverable_risky_corridor-expected_sarsa-s1-ceaa5d22b743,1,expected_sarsa,recoverable,0.805,100000,shelter,2,0,False,-0.0435168187994,0.1,-0.132990346924,0.089473528125,0.000844716924704
recoverable_risky_corridor-expected_sarsa-s1-dd55933e1d43,1,expected_sarsa,recoverable,0.6,100000,shelter,2,0,False,-0.255800561599,0.1,-0.264526832747,0.00872627114812,0.0125673931962
recoverable_risky_corridor-expected_sarsa-s1-ff7e7ba2d98e,1,expected_sarsa,recoverable,0.82,100000,shelter,2,0,False,-0.08100784482,0.1,-0.0880753974699,0.00706755264986,0.0568848258158
recoverable_risky_corridor-expected_sarsa-s10-0408482e7451,10,expected_sarsa,recoverable,0.79,100000,shelter,2,0,False,-0.0428951746634,0.1,-0.171922745115,0.129027570452,0.00428853617885
recoverable_risky_corridor-expected_sarsa-s10-11ac2cd3f90a,10,expected_sarsa,recoverable,1,100000,corridor,1,1,False,0.327137630979,0.1,0.395318579314,0.0681809483354,1.7763568394e-15
recoverable_risky_corridor-expected_sarsa-s10-17e2e827e47f,10,expected_sarsa,recoverable,0.85,100000,shelter,2,0,False,-0.0266643927404,0.1,0.00729888184311,0.0339632745835,0.176503174127
recoverable_risky_corridor-expected_sarsa-s10-353a7e627767,10,expected_sarsa,recoverable,0.845,100000,shelter,2,0,False,-0.00873935696925,0.1,-0.00906807797656,0.000328721007315,0.161493859446
recoverable_risky_corridor-expected_sarsa-s10-3aa16c92b36b,10,expected_sarsa,recoverable,0.81,100000,shelter,2,0,False,-0.0105786483136,0.1,-0.118235099096,0.107656450783,0.019379955124
recoverable_risky_corridor-expected_sarsa-s10-8f7ec3983b56,10,expected_sarsa,recoverable,0.825,100000,shelter,2,0,False,-0.0662986091403,0.1,-0.0726786798347,0.00638007069437,0.0784272764167
recoverable_risky_corridor-expected_sarsa-s10-991c5e1f3e4b,10,expected_sarsa,recoverable,0.805,100000,shelter,2,0,False,-0.0308342296624,0.1,-0.132990346924,0.102156117262,0.00430158075604
recoverable_risky_corridor-expected_sarsa-s10-993cb05504a4,10,expected_sarsa,recoverable,0.8,100000,shelter,2,0,False,-0.070817399203,0.1,-0.146798251667,0.0759808524641,0.00140195985613
recoverable_risky_corridor-expected_sarsa-s10-9ae5f813290f,10,expected_sarsa,recoverable,0.855,100000,shelter,2,0,False,-0.046902170057,0.1,0.0238588234957,0.0707609935527,0.195375045307
recoverable_risky_corridor-expected_sarsa-s10-a0b59650c3e1,10,expected_sarsa,recoverable,0.9,100000,corridor,1,1,False,0.100702652472,0.1,0.180979631109,0.0802769786367,0.00057930223572
recoverable_risky_corridor-expected_sarsa-s10-a10222716505,10,expected_sarsa,recoverable,0.6,100000,shelter,2,0,False,-0.345292493493,0.1,-0.264526832747,0.0807656607463,0.027769581278
recoverable_risky_corridor-expected_sarsa-s10-b2a5b94230da,10,expected_sarsa,recoverable,0.78,100000,shelter,2,0,False,-0.0783158483261,0.1,-0.196011253092,0.117695404765,0.0126336354307
recoverable_risky_corridor-expected_sarsa-s10-b95814116d46,10,expected_sarsa,recoverable,0.7,100000,shelter,2,0,False,-0.113366326106,0.1,-0.284213191927,0.170846865821,0.583222450539
recoverable_risky_corridor-expected_sarsa-s10-c94ad2d26191,10,expected_sarsa,recoverable,0.88,100000,corridor,1,1,False,0.0125157987728,0.1,0.109429583006,0.0969137842336,0.0135504560955
recoverable_risky_corridor-expected_sarsa-s10-df6b082966b8,10,expected_sarsa,recoverable,0.82,100000,shelter,2,0,False,-0.0661713836704,0.1,-0.0880753974699,0.0219040137995,0.0568848258158
recoverable_risky_corridor-expected_sarsa-s10-f1c00e7a024e,10,expected_sarsa,recoverable,0.84,100000,shelter,2,0,False,-0.0164497386528,0.1,-0.025266788294,0.00881704964119,0.135957946974
recoverable_risky_corridor-expected_sarsa-s10-f42112e38955,10,expected_sarsa,recoverable,0.86,100000,corridor,1,1,False,0.046153955672,0.1,0.0406089760621,0.00554497960988,0
recoverable_risky_corridor-expected_sarsa-s10-fd590462df2b,10,expected_sarsa,recoverable,0.835,100000,shelter,2,0,False,-0.054243154091,0.1,-0.0412706073757,0.0129725467152,0.10709588564
recoverable_risky_corridor-expected_sarsa-s11-262a051ff107,11,expected_sarsa,recoverable,0.9,100000,corridor,1,1,False,0.0450600332124,0.1,0.180979631109,0.135919597896,0.000345434919606
recoverable_risky_corridor-expected_sarsa-s11-2ebcce49c5c1,11,expected_sarsa,recoverable,0.81,100000,shelter,2,0,False,-0.0304345531493,0.1,-0.118235099096,0.087800545947,0.0157665380215
recoverable_risky_corridor-expected_sarsa-s11-311809940c8f,11,expected_sarsa,recoverable,0.7,100000,shelter,2,0,False,-0.223832012391,0.1,-0.284213191927,0.0603811795357,0.00206568145699
recoverable_risky_corridor-expected_sarsa-s11-4070fad50ac8,11,expected_sarsa,recoverable,0.845,100000,shelter,2,0,False,-0.049582888643,0.1,-0.00906807797656,0.0405148106665,0.156782961533
recoverable_risky_corridor-expected_sarsa-s11-455aecd1f67e,11,expected_sarsa,recoverable,0.85,100000,shelter,2,0,False,-0.0289405231646,0.1,0.00729888184311,0.0362394050077,0.16258398046
recoverable_risky_corridor-expected_sarsa-s11-62a43e8eac18,11,expected_sarsa,recoverable,0.82,100000,shelter,2,0,False,-0.049301973109,0.1,-0.0880753974699,0.0387734243609,0.0568848258158
recoverable_risky_corridor-expected_sarsa-s11-6c3e23ab1aaf,11,expected_sarsa,recoverable,1,100000,corridor,1,1,False,0.335251275333,0.1,0.395318579314,0.0600673039816,1.7763568394e-15
recoverable_risky_corridor-expected_sarsa-s11-7a7d0a0eacf1,11,expected_sarsa,recoverable,0.86,100000,corridor,1,1,False,0.0921382385587,0.1,0.0406089760621,0.0515292624966,0
recoverable_risky_corridor-expected_sarsa-s11-9430e2e17bfc,11,expected_sarsa,recoverable,0.835,100000,corridor,1,1,False,0.0285286435949,0.1,-0.0412706073757,0.0697992509706,0.0283970766325
recoverable_risky_corridor-expected_sarsa-s11-993527dc968b,11,expected_sarsa,recoverable,0.84,100000,corridor,1,1,False,0.099286474838,0.1,-0.025266788294,0.124553263132,0.0220727160458
recoverable_risky_corridor-expected_sarsa-s11-a27e72388a49,11,expected_sarsa,recoverable,0.79,100000,shelter,2,0,False,-0.0947384645208,0.1,-0.171922745115,0.0771842805945,0.00054653684221
recoverable_risky_corridor-expected_sarsa-s11-a49336a26363,11,expected_sarsa,recoverable,0.88,100000,corridor,1,1,False,0.0274779594181,0.1,0.109429583006,0.0819516235883,0
recoverable_risky_corridor-expected_sarsa-s11-ba1df1d19df4,11,expected_sarsa,recoverable,0.6,100000,shelter,2,0,False,-0.224151704588,0.1,-0.264526832747,0.0403751281589,0
recoverable_risky_corridor-expected_sarsa-s11-c35395e3989e,11,expected_sarsa,recoverable,0.805,100000,shelter,2,0,False,-0.0281770261994,0.1,-0.132990346924,0.104813320725,0.00627086754561
recoverable_risky_corridor-expected_sarsa-s11-c51d33b5a240,11,expected_sarsa,recoverable,0.855,100000,corridor,1,1,False,0.0398778894515,0.1,0.0238588234957,0.0160190659558,0.0149845471601
recoverable_risky_corridor-expected_sarsa-s11-f006eae3de77,11,expected_sarsa,recoverable,0.78,100000,shelter,2,0,False,-0.071680621049,0.1,-0.196011253092,0.124330632043,0.000268623192383
recoverable_risky_corridor-expected_sarsa-s11-f425814783fa,11,expected_sarsa,recoverable,0.825,100000,shelter,2,0,False,-0.0452488835775,0.1,-0.0726786798347,0.0274297962572,0.0869672452995
recoverable_risky_corridor-expected_sarsa-s11-fe7f6cd81336,11,expected_sarsa,recoverable,0.8,100000,shelter,2,0,False,-0.0646646467938,0.1,-0.146798251667,0.0821336048732,0.00289529664197
recoverable_risky_corridor-expected_sarsa-s12-04c292522822,12,expected_sarsa,recoverable,0.79,100000,shelter,2,0,False,-0.0627198105252,0.1,-0.171922745115,0.10920293459,0.00428853617885
recoverable_risky_corridor-expected_sarsa-s12-17525641f77b,12,expected_sarsa,recoverable,0.81,100000,shelter,2,0,False,-0.0257514191617,0.1,-0.118235099096,0.0924836799346,0.0211838083295
recoverable_risky_corridor-expected_sarsa-s12-2125937f884f,12,expected_sarsa,recoverable,0.825,100000,shelter,2,0,False,-0.0582569387482,0.1,-0.0726786798347,0.0144217410865,0.0703814408023
recoverable_risky_corridor-expected_sarsa-s12-219197aa1dbb,12,expected_sarsa,recoverable,0.84,100000,shelter,2,0,False,-0.046849333721,0.1,-0.025266788294,0.021582545427,0.142588348097
recoverable_risky_corridor-expected_sarsa-s12-23b8f3f95b04,12,expected_sarsa,recoverable,0.6,100000,shelter,2,0,False,-0.273763733746,0.1,-0.264526832747,0.00923690099937,0.0032448529107
recoverable_risky_corridor-expected_sarsa-s12-2df4f80c4581,12,expected_sarsa,recoverable,0.835,100000,shelter,2,0,False,-0.0310807828263,0.1,-0.0412706073757,0.0101898245495,0.116995786155
recoverable_risky_corridor-expected_sarsa-s12-3f09d42c3611,12,expected_sarsa,recoverable,0.9,100000,corridor,1,1,False,0.11391004479,0.1,0.180979631109,0.067069586319,0.000345434919606
recoverable_risky_corridor-expected_sarsa-s12-4189796d4738,12,expected_sarsa,recoverable,0.8,100000,shelter,2,0,False,-0.0643480018645,0.1,-0.146798251667,0.0824502498026,0.00140195985613
recoverable_risky_corridor-expected_sarsa-s12-4cd504e4d5b3,12,expected_sarsa,recoverable,0.85,100000,corridor,1,1,False,0.109953965769,0.1,0.00729888184311,0.102655083926,0.0254125721726
recoverable_risky_corridor-expected_sarsa-s12-511bf21c08db,12,expected_sarsa,recoverable,0.88,100000,corridor,1,1,False,0.0327652258804,0.1,0.109429583006,0.076664357126,0
recoverable_risky_corridor-expected_sarsa-s12-62aa8fd7b29f,12,expected_sarsa,recoverable,0.78,100000,shelter,2,0,False,-0.0703289301856,0.1,-0.196011253092,0.125682322906,0.00394094513742
recoverable_risky_corridor-expected_sarsa-s12-9340c7a97eb9,12,expected_sarsa,recoverable,1,100000,corridor,1,1,False,0.329416445544,0.1,0.395318579314,0.0659021337696,1.7763568394e-15
recoverable_risky_corridor-expected_sarsa-s12-9cbc67bf9ce5,12,expected_sarsa,recoverable,0.855,100000,shelter,2,0,False,-0.02362971246,0.1,0.0238588234957,0.0474885359557,0.18077409117
recoverable_risky_corridor-expected_sarsa-s12-ad8bbc73b939,12,expected_sarsa,recoverable,0.845,100000,shelter,2,0,False,-0.0718735816815,0.1,-0.00906807797656,0.062805503705,0.155819111491
